entry_time,exit_time,entry_price,exit_price,qty,reason,bars_held,be_arm_time,be_arm_bar,pnl_points,pnl_dollars,session
2023-07-30 19:00:00-04:00,2023-07-30 20:40:00-04:00,15896.5,15855.75,1,SL Yellow,5,,,-40.75,-815.0,2023-07-30
2023-07-31 07:40:00-04:00,2023-07-31 08:00:00-04:00,15873.0,15869.75,2,Force Close,1,,,-3.25,-130.0,2023-07-31
2023-07-31 19:00:00-04:00,2023-08-01 02:00:00-04:00,15856.25,15852.25,1,SL Yellow,21,,,-4.0,-80.0,2023-07-31
2023-08-01 19:00:00-04:00,2023-08-01 22:20:00-04:00,15750.25,15736.25,2,SL Yellow,10,,,-14.0,-560.0,2023-08-01
2023-08-02 19:00:00-04:00,2023-08-02 22:20:00-04:00,15492.0,15460.25,1,SL Yellow,10,,,-31.75,-635.0,2023-08-02
2023-08-02 23:00:00-04:00,2023-08-03 02:40:00-04:00,15470.5,15417.25,2,SL Yellow,11,,,-53.25,-2130.0,2023-08-02
2023-08-03 11:00:00-04:00,2023-08-03 15:00:00-04:00,15462.5,15425.5,1,SL Yellow,12,,,-37.0,-740.0,2023-08-03
2023-08-03 19:00:00-04:00,2023-08-04 03:00:00-04:00,15484.75,15505.0,2,SL Yellow,24,,,20.25,810.0,2023-08-03
2023-08-04 04:00:00-04:00,2023-08-04 06:40:00-04:00,15551.25,15484.5,1,SL Yellow,8,,,-66.75,-1335.0,2023-08-04
2023-08-04 08:40:00-04:00,2023-08-04 09:40:00-04:00,15512.0,15456.0,2,SL Yellow,3,,,-56.0,-2240.0,2023-08-04
2023-08-06 19:00:00-04:00,2023-08-07 02:20:00-04:00,15395.5,15406.5,1,SL Yellow,22,,,11.0,220.0,2023-08-06
2023-08-07 02:40:00-04:00,2023-08-07 04:20:00-04:00,15417.5,15427.5,1,SL Yellow,5,,,10.0,200.0,2023-08-07
2023-08-07 05:20:00-04:00,2023-08-07 06:20:00-04:00,15434.5,15409.5,1,SL Yellow,3,,,-25.0,-500.0,2023-08-07
2023-08-07 19:00:00-04:00,2023-08-07 21:00:00-04:00,15484.0,15457.0,2,SL Yellow,6,,,-27.0,-1080.0,2023-08-07
2023-08-08 19:00:00-04:00,2023-08-09 03:00:00-04:00,15351.5,15394.75,1,TP Green,24,,,43.25,865.0,2023-08-08
2023-08-09 19:00:00-04:00,2023-08-10 03:00:00-04:00,15207.5,15284.25,1,TP Green,24,,,76.75,1535.0,2023-08-09
2023-08-10 19:00:00-04:00,2023-08-10 22:20:00-04:00,15232.0,15225.75,1,SL Yellow,10,,,-6.25,-125.0,2023-08-10
2023-08-11 02:40:00-04:00,2023-08-11 04:00:00-04:00,15229.0,15197.25,2,SL Yellow,4,,,-31.75,-1270.0,2023-08-11
2023-08-13 19:00:00-04:00,2023-08-13 21:20:00-04:00,15143.0,15087.5,1,SL Yellow,7,,,-55.5,-1110.0,2023-08-13
2023-08-14 03:20:00-04:00,2023-08-14 03:40:00-04:00,15112.0,15209.0,2,TP Green,1,,,97.0,3880.0,2023-08-14
2023-08-14 19:00:00-04:00,2023-08-15 02:20:00-04:00,15301.5,15299.0,1,SL Yellow,22,,,-2.5,-50.0,2023-08-14
2023-08-15 19:00:00-04:00,2023-08-16 05:00:00-04:00,15118.75,15126.75,2,SL Yellow,30,,,8.0,320.0,2023-08-15
2023-08-16 10:00:00-04:00,2023-08-16 11:20:00-04:00,15133.75,15082.5,1,SL Yellow,4,,,-51.25,-1025.0,2023-08-16
2023-08-16 19:00:00-04:00,2023-08-17 01:20:00-04:00,14941.5,14916.0,2,SL Yellow,19,,,-25.5,-1020.0,2023-08-16
2023-08-17 02:00:00-04:00,2023-08-17 08:00:00-04:00,14933.75,14988.75,1,Force Close,18,,,55.0,1100.0,2023-08-17
2023-08-17 19:00:00-04:00,2023-08-17 23:00:00-04:00,14749.75,14754.5,1,SL Yellow,12,,,4.75,95.0,2023-08-17
2023-08-17 23:20:00-04:00,2023-08-18 03:20:00-04:00,14772.0,14737.5,1,SL Yellow,12,,,-34.5,-690.0,2023-08-17
2023-08-18 04:00:00-04:00,2023-08-18 05:20:00-04:00,14754.5,14728.5,2,SL Yellow,4,,,-26.0,-1040.0,2023-08-18
2023-08-20 19:00:00-04:00,2023-08-20 21:00:00-04:00,14761.25,14753.0,1,SL Yellow,6,,,-8.25,-165.0,2023-08-20
2023-08-20 21:20:00-04:00,2023-08-21 01:00:00-04:00,14762.5,14741.75,2,SL Yellow,11,,,-20.75,-830.0,2023-08-20
2023-08-21 03:00:00-04:00,2023-08-21 08:00:00-04:00,14769.0,14841.25,1,TP Green,15,,,72.25,1445.0,2023-08-21
2023-08-21 19:00:00-04:00,2023-08-22 01:20:00-04:00,14968.0,14956.5,1,SL Yellow,19,,,-11.5,-230.0,2023-08-21
2023-08-22 01:40:00-04:00,2023-08-22 04:40:00-04:00,14968.5,15054.25,2,TP Green,9,,,85.75,3430.0,2023-08-22
2023-08-22 19:00:00-04:00,2023-08-23 03:00:00-04:00,14968.75,15046.75,1,TP Green,24,,,78.0,1560.0,2023-08-22
2023-08-23 19:00:00-04:00,2023-08-24 03:00:00-04:00,15329.5,15376.75,1,TP Green,24,,,47.25,945.0,2023-08-23
2023-08-24 19:00:00-04:00,2023-08-27 14:20:00-04:00,14846.0,14972.25,1,TP Green,16,,,126.25,2525.0,2023-08-24
2023-08-27 19:00:00-04:00,2023-08-28 01:00:00-04:00,15013.25,14980.0,1,SL Yellow,18,,,-33.25,-665.0,2023-08-27
2023-08-28 01:20:00-04:00,2023-08-28 05:00:00-04:00,14988.75,14998.75,2,SL Yellow,11,,,10.0,400.0,2023-08-28
2023-08-28 05:20:00-04:00,2023-08-28 08:00:00-04:00,15016.75,15039.5,1,Force Close,8,,,22.75,455.0,2023-08-28
2023-08-28 19:00:00-04:00,2023-08-29 03:40:00-04:00,15097.25,15086.25,1,SL Yellow,26,,,-11.0,-220.0,2023-08-28
2023-08-29 09:40:00-04:00,2023-08-29 10:20:00-04:00,15159.75,15306.75,2,TP Green,2,,,147.0,5880.0,2023-08-29
2023-08-29 19:00:00-04:00,2023-08-30 00:40:00-04:00,15434.5,15442.25,1,SL Yellow,17,,,7.75,155.0,2023-08-29
2023-08-30 09:40:00-04:00,2023-08-30 14:00:00-04:00,15466.75,15461.5,1,SL Yellow,13,,,-5.25,-105.0,2023-08-30
2023-08-30 14:20:00-04:00,2023-08-31 01:00:00-04:00,15489.25,15498.0,2,SL Yellow,30,,,8.75,350.0,2023-08-30
2023-08-31 01:40:00-04:00,2023-08-31 05:00:00-04:00,15505.0,15477.25,1,SL Yellow,10,,,-27.75,-555.0,2023-08-31
2023-08-31 07:20:00-04:00,2023-08-31 08:00:00-04:00,15515.5,15534.25,2,Force Close,2,,,18.75,750.0,2023-08-31
2023-08-31 19:00:00-04:00,2023-09-01 02:20:00-04:00,15531.0,15515.25,1,SL Yellow,22,,,-15.75,-315.0,2023-08-31
2023-09-01 03:20:00-04:00,2023-09-01 08:00:00-04:00,15553.25,15569.75,2,Force Close,14,,,16.5,660.0,2023-09-01
2023-09-03 19:00:00-04:00,2023-09-05 01:20:00-04:00,15508.75,15496.25,1,SL Yellow,20,,,-12.5,-250.0,2023-09-03
2023-09-05 11:00:00-04:00,2023-09-05 15:40:00-04:00,15564.0,15538.25,2,SL Yellow,14,,,-25.75,-1030.0,2023-09-05
2023-09-05 19:00:00-04:00,2023-09-05 21:40:00-04:00,15520.25,15495.75,1,SL Yellow,8,,,-24.5,-490.0,2023-09-05
2023-09-05 22:00:00-04:00,2023-09-06 02:40:00-04:00,15508.25,15494.25,2,SL Yellow,14,,,-14.0,-560.0,2023-09-05
2023-09-06 07:00:00-04:00,2023-09-06 08:00:00-04:00,15501.25,15489.0,1,Force Close,3,,,-12.25,-245.0,2023-09-06
2023-09-06 19:00:00-04:00,2023-09-07 00:20:00-04:00,15390.25,15363.75,2,SL Yellow,16,,,-26.5,-1060.0,2023-09-06
2023-09-07 19:00:00-04:00,2023-09-08 03:20:00-04:00,15278.75,15303.0,1,SL Yellow,25,,,24.25,485.0,2023-09-07
2023-09-08 03:40:00-04:00,2023-09-08 05:00:00-04:00,15321.75,15241.75,1,SL Yellow,4,,,-80.0,-1600.0,2023-09-08
2023-09-08 08:20:00-04:00,2023-09-08 10:40:00-04:00,15285.25,15314.25,2,SL Yellow,7,,,29.0,1160.0,2023-09-08
2023-09-10 19:00:00-04:00,2023-09-11 00:00:00-04:00,15316.25,15526.0,1,TP Green,15,,,209.75,4195.0,2023-09-10
2023-09-11 19:00:00-04:00,2023-09-12 03:00:00-04:00,15659.5,15650.25,1,SL Yellow,24,,,-9.25,-185.0,2023-09-11
2023-09-12 19:00:00-04:00,2023-09-12 21:20:00-04:00,15502.0,15487.75,2,SL Yellow,7,,,-14.25,-570.0,2023-09-12
2023-09-13 00:40:00-04:00,2023-09-13 01:40:00-04:00,15503.0,15483.5,1,SL Yellow,3,,,-19.5,-390.0,2023-09-13
2023-09-13 02:40:00-04:00,2023-09-13 04:40:00-04:00,15494.25,15483.0,2,SL Yellow,6,,,-11.25,-450.0,2023-09-13
2023-09-13 19:00:00-04:00,2023-09-14 03:00:00-04:00,15577.0,15605.25,1,SL Yellow,24,,,28.25,565.0,2023-09-13
2023-09-14 03:20:00-04:00,2023-09-14 08:00:00-04:00,15609.5,15633.0,1,Force Close,14,,,23.5,470.0,2023-09-14
2023-09-14 19:00:00-04:00,2023-09-15 03:20:00-04:00,15683.0,15676.5,1,SL Yellow,25,,,-6.5,-130.0,2023-09-14
2023-09-17 19:00:00-04:00,2023-09-18 02:20:00-04:00,15401.5,15401.0,2,SL Yellow,22,,,-0.5,-20.0,2023-09-17
2023-09-18 02:40:00-04:00,2023-09-18 07:00:00-04:00,15403.75,15391.0,1,SL Yellow,13,,,-12.75,-255.0,2023-09-18
2023-09-18 09:20:00-04:00,2023-09-18 10:20:00-04:00,15426.0,15376.75,2,SL Yellow,3,,,-49.25,-1970.0,2023-09-18
2023-09-18 19:00:00-04:00,2023-09-18 21:20:00-04:00,15425.25,15409.25,1,SL Yellow,7,,,-16.0,-320.0,2023-09-18
2023-09-18 22:00:00-04:00,2023-09-19 00:40:00-04:00,15414.75,15398.0,2,SL Yellow,8,,,-16.75,-670.0,2023-09-18
2023-09-19 03:00:00-04:00,2023-09-19 08:00:00-04:00,15412.0,15407.5,1,SL Yellow,15,,,-4.5,-90.0,2023-09-19
2023-09-19 19:00:00-04:00,2023-09-19 21:00:00-04:00,15379.25,15357.25,2,SL Yellow,6,,,-22.0,-880.0,2023-09-19
2023-09-19 21:20:00-04:00,2023-09-20 00:00:00-04:00,15362.0,15347.5,1,SL Yellow,8,,,-14.5,-290.0,2023-09-19
2023-09-20 01:00:00-04:00,2023-09-20 08:00:00-04:00,15349.5,15409.25,2,Force Close,21,,,59.75,2390.0,2023-09-20
2023-09-20 19:00:00-04:00,2023-09-20 22:20:00-04:00,15123.5,15084.0,1,SL Yellow,10,,,-39.5,-790.0,2023-09-20
2023-09-20 23:00:00-04:00,2023-09-21 04:00:00-04:00,15094.25,15077.75,2,SL Yellow,15,,,-16.5,-660.0,2023-09-20
2023-09-21 19:00:00-04:00,2023-09-22 05:20:00-04:00,14860.5,14926.75,1,TP Green,31,,,66.25,1325.0,2023-09-21
2023-09-24 19:00:00-04:00,2023-09-25 04:00:00-04:00,14897.5,14900.5,1,SL Yellow,27,,,3.0,60.0,2023-09-24
2023-09-25 12:00:00-04:00,2023-09-25 20:20:00-04:00,14928.5,14902.5,1,SL Yellow,23,,,-26.0,-520.0,2023-09-25
2023-09-26 19:00:00-04:00,2023-09-27 05:20:00-04:00,14733.5,14766.75,2,SL Yellow,31,,,33.25,1330.0,2023-09-26
2023-09-27 15:00:00-04:00,2023-09-27 22:40:00-04:00,14775.0,14747.0,1,SL Yellow,21,,,-28.0,-560.0,2023-09-27
2023-09-28 01:00:00-04:00,2023-09-28 02:40:00-04:00,14754.0,14747.5,2,SL Yellow,5,,,-6.5,-260.0,2023-09-28
2023-09-28 03:20:00-04:00,2023-09-28 05:00:00-04:00,14757.0,14686.0,1,SL Yellow,5,,,-71.0,-1420.0,2023-09-28
2023-09-28 19:00:00-04:00,2023-09-29 03:20:00-04:00,14876.25,14953.0,2,TP Green,25,,,76.75,3070.0,2023-09-28
2023-10-01 19:00:00-04:00,2023-10-02 01:20:00-04:00,14955.75,14950.5,1,SL Yellow,19,,,-5.25,-105.0,2023-10-01
2023-10-02 02:20:00-04:00,2023-10-02 04:00:00-04:00,14965.75,14975.0,2,SL Yellow,5,,,9.25,370.0,2023-10-02
2023-10-02 04:20:00-04:00,2023-10-02 05:40:00-04:00,14986.5,14894.25,1,SL Yellow,4,,,-92.25,-1845.0,2023-10-02
2023-10-02 19:00:00-04:00,2023-10-03 01:00:00-04:00,14985.75,14947.0,2,SL Yellow,18,,,-38.75,-1550.0,2023-10-02
2023-10-03 02:00:00-04:00,2023-10-03 05:00:00-04:00,14967.25,14993.0,1,SL Yellow,9,,,25.75,515.0,2023-10-03
2023-10-03 19:00:00-04:00,2023-10-03 21:00:00-04:00,14698.5,14680.25,1,SL Yellow,6,,,-18.25,-365.0,2023-10-03
2023-10-04 05:20:00-04:00,2023-10-04 08:00:00-04:00,14699.75,14780.0,2,Force Close,8,,,80.25,3210.0,2023-10-04
2023-10-04 19:00:00-04:00,2023-10-05 02:00:00-04:00,14905.25,14899.75,1,SL Yellow,21,,,-5.5,-110.0,2023-10-04
2023-10-05 06:20:00-04:00,2023-10-05 08:00:00-04:00,14912.0,14928.25,2,Force Close,5,,,16.25,650.0,2023-10-05
2023-10-05 19:00:00-04:00,2023-10-06 01:40:00-04:00,14853.5,14838.25,1,SL Yellow,20,,,-15.25,-305.0,2023-10-05
2023-10-06 02:20:00-04:00,2023-10-06 04:20:00-04:00,14853.0,14863.75,2,SL Yellow,6,,,10.75,430.0,2023-10-06
2023-10-06 04:40:00-04:00,2023-10-06 07:20:00-04:00,14869.0,14878.5,1,SL Yellow,8,,,9.5,190.0,2023-10-06
2023-10-08 19:00:00-04:00,2023-10-09 03:00:00-04:00,15013.75,14984.5,1,SL Yellow,24,,,-29.25,-585.0,2023-10-08
2023-10-09 03:20:00-04:00,2023-10-09 07:00:00-04:00,15003.75,14985.25,2,SL Yellow,11,,,-18.5,-740.0,2023-10-09
2023-10-09 07:20:00-04:00,2023-10-09 08:00:00-04:00,14993.0,15008.0,1,Force Close,2,,,15.0,300.0,2023-10-09
2023-10-09 19:00:00-04:00,2023-10-10 02:00:00-04:00,15197.0,15190.25,1,SL Yellow,21,,,-6.75,-135.0,2023-10-09
2023-10-10 03:00:00-04:00,2023-10-10 04:00:00-04:00,15210.25,15208.5,2,SL Yellow,3,,,-1.75,-70.0,2023-10-10
2023-10-10 04:20:00-04:00,2023-10-10 07:00:00-04:00,15232.5,15203.75,1,SL Yellow,8,,,-28.75,-575.0,2023-10-10
2023-10-10 19:00:00-04:00,2023-10-11 08:00:00-04:00,15288.5,15327.25,2,Force Close,39,,,38.75,1550.0,2023-10-10
2023-10-11 19:00:00-04:00,2023-10-12 03:00:00-04:00,15405.75,15427.5,1,SL Yellow,24,,,21.75,435.0,2023-10-11
2023-10-12 04:40:00-04:00,2023-10-12 08:00:00-04:00,15435.25,15428.25,1,Force Close,10,,,-7.0,-140.0,2023-10-12
2023-10-12 19:00:00-04:00,2023-10-13 02:00:00-04:00,15325.5,15311.0,2,SL Yellow,21,,,-14.5,-580.0,2023-10-12
2023-10-13 02:40:00-04:00,2023-10-13 04:40:00-04:00,15325.25,15292.5,1,SL Yellow,6,,,-32.75,-655.0,2023-10-13
2023-10-13 08:40:00-04:00,2023-10-13 10:00:00-04:00,15326.75,15291.25,2,SL Yellow,4,,,-35.5,-1420.0,2023-10-13
2023-10-15 19:00:00-04:00,2023-10-16 03:00:00-04:00,15146.5,15154.0,1,SL Yellow,24,,,7.5,150.0,2023-10-15
2023-10-16 08:40:00-04:00,2023-10-16 10:20:00-04:00,15170.0,15314.75,1,TP Green,5,,,144.75,2895.0,2023-10-16
2023-10-16 19:00:00-04:00,2023-10-17 02:00:00-04:00,15276.25,15264.0,1,SL Yellow,21,,,-12.25,-245.0,2023-10-16
2023-10-17 02:20:00-04:00,2023-10-17 04:00:00-04:00,15268.0,15273.25,2,SL Yellow,5,,,5.25,210.0,2023-10-17
2023-10-17 12:00:00-04:00,2023-10-17 13:40:00-04:00,15287.0,15204.75,1,SL Yellow,5,,,-82.25,-1645.0,2023-10-17
2023-10-17 19:00:00-04:00,2023-10-18 02:40:00-04:00,15223.25,15190.25,2,SL Yellow,23,,,-33.0,-1320.0,2023-10-17
2023-10-18 03:40:00-04:00,2023-10-18 05:20:00-04:00,15201.75,15165.5,1,SL Yellow,5,,,-36.25,-725.0,2023-10-18
2023-10-18 19:00:00-04:00,2023-10-18 22:20:00-04:00,15033.75,15014.75,2,SL Yellow,10,,,-19.0,-760.0,2023-10-18
2023-10-19 03:00:00-04:00,2023-10-19 03:40:00-04:00,15019.0,14968.25,1,SL Yellow,2,,,-50.75,-1015.0,2023-10-19
2023-10-19 04:00:00-04:00,2023-10-19 07:20:00-04:00,14991.25,15023.5,2,SL Yellow,10,,,32.25,1290.0,2023-10-19
2023-10-19 19:00:00-04:00,2023-10-20 02:00:00-04:00,14832.0,14815.0,1,SL Yellow,21,,,-17.0,-340.0,2023-10-19
2023-10-20 02:40:00-04:00,2023-10-20 05:20:00-04:00,14831.0,14841.0,2,SL Yellow,8,,,10.0,400.0,2023-10-20
2023-10-20 05:40:00-04:00,2023-10-20 08:00:00-04:00,14849.75,14827.25,1,SL Yellow,7,,,-22.5,-450.0,2023-10-20
2023-10-23 19:00:00-04:00,2023-10-23 21:20:00-04:00,14750.0,14725.0,2,SL Yellow,7,,,-25.0,-1000.0,2023-10-23
2023-10-23 21:40:00-04:00,2023-10-24 03:00:00-04:00,14728.5,14812.75,1,TP Green,16,,,84.25,1685.0,2023-10-23
2023-10-24 19:00:00-04:00,2023-10-25 01:20:00-04:00,14806.75,14767.25,1,SL Yellow,19,,,-39.5,-790.0,2023-10-24
2023-10-25 07:20:00-04:00,2023-10-25 08:00:00-04:00,14778.5,14784.5,2,Force Close,2,,,6.0,240.0,2023-10-25
2023-10-25 19:00:00-04:00,2023-10-25 22:00:00-04:00,14356.75,14318.5,1,SL Yellow,9,,,-38.25,-765.0,2023-10-25
2023-10-25 23:20:00-04:00,2023-10-26 03:00:00-04:00,14325.0,14285.75,2,SL Yellow,11,,,-39.25,-1570.0,2023-10-25
2023-10-26 03:40:00-04:00,2023-10-26 07:20:00-04:00,14300.5,14314.0,1,SL Yellow,11,,,13.5,270.0,2023-10-26
2023-10-26 19:00:00-04:00,2023-10-27 03:00:00-04:00,14313.5,14293.25,1,SL Yellow,24,,,-20.25,-405.0,2023-10-26
2023-10-27 03:20:00-04:00,2023-10-27 06:40:00-04:00,14300.0,14310.75,2,SL Yellow,10,,,10.75,430.0,2023-10-27
2023-10-27 09:20:00-04:00,2023-10-27 12:40:00-04:00,14339.75,14307.25,1,SL Yellow,10,,,-32.5,-650.0,2023-10-27
2023-10-29 19:00:00-04:00,2023-10-30 05:00:00-04:00,14322.0,14388.75,2,TP Green,30,,,66.75,2670.0,2023-10-29
2023-10-30 19:00:00-04:00,2023-10-30 20:00:00-04:00,14407.75,14372.5,1,SL Yellow,3,,,-35.25,-705.0,2023-10-30
2023-10-30 20:20:00-04:00,2023-10-30 23:00:00-04:00,14383.25,14340.75,2,SL Yellow,8,,,-42.5,-1700.0,2023-10-30
2023-10-31 03:00:00-04:00,2023-10-31 07:00:00-04:00,14354.75,14442.25,1,TP Green,12,,,87.5,1750.0,2023-10-31
2023-10-31 19:00:00-04:00,2023-11-01 03:40:00-04:00,14452.5,14462.5,1,SL Yellow,26,,,10.0,200.0,2023-10-31
2023-11-01 08:20:00-04:00,2023-11-01 10:20:00-04:00,14502.5,14629.5,1,TP Green,6,,,127.0,2540.0,2023-11-01
2023-11-01 19:00:00-04:00,2023-11-02 02:20:00-04:00,14788.25,14783.75,1,SL Yellow,22,,,-4.5,-90.0,2023-11-01
2023-11-02 02:40:00-04:00,2023-11-02 07:40:00-04:00,14792.25,14877.5,2,TP Green,15,,,85.25,3410.0,2023-11-02
2023-11-02 19:00:00-04:00,2023-11-03 03:40:00-04:00,14950.0,14946.5,1,SL Yellow,26,,,-3.5,-70.0,2023-11-02
2023-11-03 06:00:00-04:00,2023-11-03 08:00:00-04:00,14951.75,14957.75,2,Force Close,6,,,6.0,240.0,2023-11-03
2023-11-05 19:00:00-05:00,2023-11-07 02:20:00-05:00,15167.5,15188.25,1,SL Yellow,23,,,20.75,415.0,2023-11-05
2023-11-07 03:00:00-05:00,2023-11-07 04:20:00-05:00,15204.5,15203.0,1,SL Yellow,4,,,-1.5,-30.0,2023-11-07
2023-11-07 05:20:00-05:00,2023-11-07 06:20:00-05:00,15207.75,15176.5,2,SL Yellow,3,,,-31.25,-1250.0,2023-11-07
2023-11-07 19:00:00-05:00,2023-11-07 22:40:00-05:00,15374.25,15350.5,1,SL Yellow,11,,,-23.75,-475.0,2023-11-07
2023-11-07 23:20:00-05:00,2023-11-08 01:00:00-05:00,15356.5,15341.0,2,SL Yellow,5,,,-15.5,-620.0,2023-11-07
2023-11-08 03:00:00-05:00,2023-11-08 08:00:00-05:00,15354.25,15372.5,1,Force Close,15,,,18.25,365.0,2023-11-08
2023-11-08 19:00:00-05:00,2023-11-09 03:00:00-05:00,15355.25,15365.25,1,SL Yellow,24,,,10.0,200.0,2023-11-08
2023-11-09 03:20:00-05:00,2023-11-09 06:20:00-05:00,15388.5,15372.25,1,SL Yellow,9,,,-16.25,-325.0,2023-11-09
2023-11-09 07:00:00-05:00,2023-11-09 08:00:00-05:00,15378.25,15390.0,2,Force Close,3,,,11.75,470.0,2023-11-09
2023-11-09 19:00:00-05:00,2023-11-11 17:20:00-05:00,15216.75,15583.0,1,TP Green,16,,,366.25,7325.0,2023-11-09
2023-11-12 19:00:00-05:00,2023-11-12 23:20:00-05:00,15553.75,15511.0,1,SL Yellow,13,,,-42.75,-855.0,2023-11-12
2023-11-13 00:00:00-05:00,2023-11-13 08:00:00-05:00,15520.25,15563.0,2,Force Close,24,,,42.75,1710.0,2023-11-13
2023-11-13 19:00:00-05:00,2023-11-14 04:20:00-05:00,15560.0,15590.5,1,SL Yellow,28,,,30.5,610.0,2023-11-13
2023-11-14 08:20:00-05:00,2023-11-14 10:20:00-05:00,15777.25,15890.75,1,TP Green,6,,,113.5,2270.0,2023-11-14
2023-11-14 19:00:00-05:00,2023-11-15 02:00:00-05:00,15898.75,15916.0,1,SL Yellow,21,,,17.25,345.0,2023-11-14
2023-11-15 02:20:00-05:00,2023-11-15 04:00:00-05:00,15923.0,15937.75,1,SL Yellow,5,,,14.75,295.0,2023-11-15
2023-11-15 05:00:00-05:00,2023-11-15 08:00:00-05:00,15943.25,15996.0,1,Force Close,9,,,52.75,1055.0,2023-11-15
2023-11-15 19:00:00-05:00,2023-11-15 20:40:00-05:00,15875.0,15840.75,1,SL Yellow,5,,,-34.25,-685.0,2023-11-15
2023-11-15 23:40:00-05:00,2023-11-16 07:00:00-05:00,15850.5,15832.5,2,SL Yellow,22,,,-18.0,-720.0,2023-11-15
2023-11-16 08:20:00-05:00,2023-11-16 09:20:00-05:00,15866.25,15853.75,1,SL Yellow,3,,,-12.5,-250.0,2023-11-16
2023-11-16 19:00:00-05:00,2023-11-17 00:20:00-05:00,15888.75,15881.75,2,SL Yellow,16,,,-7.0,-280.0,2023-11-16
2023-11-17 00:40:00-05:00,2023-11-17 04:40:00-05:00,15886.5,15894.25,1,SL Yellow,12,,,7.75,155.0,2023-11-17
2023-11-17 05:00:00-05:00,2023-11-17 06:20:00-05:00,15905.0,15892.0,1,SL Yellow,4,,,-13.0,-260.0,2023-11-17
2023-11-19 19:00:00-05:00,2023-11-20 00:20:00-05:00,15860.0,15848.5,2,SL Yellow,16,,,-11.5,-460.0,2023-11-19
2023-11-20 02:00:00-05:00,2023-11-20 06:20:00-05:00,15850.75,15908.0,1,SL Yellow,13,,,57.25,1145.0,2023-11-20
2023-11-20 06:40:00-05:00,2023-11-20 07:20:00-05:00,15922.75,15899.75,1,SL Yellow,2,,,-23.0,-460.0,2023-11-20
2023-11-20 19:00:00-05:00,2023-11-21 00:20:00-05:00,16103.0,16101.75,2,SL Yellow,16,,,-1.25,-50.0,2023-11-20
2023-11-21 19:00:00-05:00,2023-11-22 01:00:00-05:00,15956.75,15951.25,1,SL Yellow,18,,,-5.5,-110.0,2023-11-21
2023-11-22 01:40:00-05:00,2023-11-22 07:00:00-05:00,15959.0,16044.25,2,TP Green,16,,,85.25,3410.0,2023-11-22
2023-11-22 19:00:00-05:00,2023-11-23 05:20:00-05:00,16044.75,16068.25,1,SL Yellow,31,,,23.5,470.0,2023-11-22
2023-11-23 05:40:00-05:00,2023-11-23 07:40:00-05:00,16069.25,16058.25,1,SL Yellow,6,,,-11.0,-220.0,2023-11-23
2023-11-23 08:40:00-05:00,2023-11-23 12:40:00-05:00,16066.25,16060.5,2,SL Yellow,12,,,-5.75,-230.0,2023-11-23
2023-11-23 19:00:00-05:00,2023-11-24 00:20:00-05:00,16065.25,16059.25,1,SL Yellow,16,,,-6.0,-120.0,2023-11-23
2023-11-24 00:40:00-05:00,2023-11-24 02:00:00-05:00,16060.75,16032.25,2,SL Yellow,4,,,-28.5,-1140.0,2023-11-24
2023-11-24 04:00:00-05:00,2023-11-24 05:00:00-05:00,16064.0,16041.75,1,SL Yellow,3,,,-22.25,-445.0,2023-11-24
2023-11-26 19:00:00-05:00,2023-11-26 21:00:00-05:00,15971.25,15954.75,2,SL Yellow,6,,,-16.5,-660.0,2023-11-26
2023-11-27 02:00:00-05:00,2023-11-27 04:40:00-05:00,15973.5,15972.25,1,SL Yellow,8,,,-1.25,-25.0,2023-11-27
2023-11-27 05:00:00-05:00,2023-11-27 08:00:00-05:00,15997.75,16015.25,2,Force Close,9,,,17.5,700.0,2023-11-27
2023-11-27 19:00:00-05:00,2023-11-27 23:20:00-05:00,15998.25,15992.0,1,SL Yellow,13,,,-6.25,-125.0,2023-11-27
2023-11-27 23:40:00-05:00,2023-11-28 02:00:00-05:00,15996.5,15980.0,2,SL Yellow,7,,,-16.5,-660.0,2023-11-27
2023-11-28 05:20:00-05:00,2023-11-28 07:40:00-05:00,16000.0,15969.25,1,SL Yellow,7,,,-30.75,-615.0,2023-11-28
2023-11-28 19:00:00-05:00,2023-11-29 02:40:00-05:00,16052.5,16061.0,2,SL Yellow,23,,,8.5,340.0,2023-11-28
2023-11-29 03:00:00-05:00,2023-11-29 08:00:00-05:00,16073.75,16150.75,1,TP Green,15,,,77.0,1540.0,2023-11-29
2023-11-29 19:00:00-05:00,2023-11-30 03:40:00-05:00,16045.5,16034.0,1,SL Yellow,26,,,-11.5,-230.0,2023-11-29
2023-11-30 04:00:00-05:00,2023-11-30 08:00:00-05:00,16056.0,16079.25,2,Force Close,12,,,23.25,930.0,2023-11-30
2023-11-30 19:00:00-05:00,2023-12-01 05:20:00-05:00,15960.25,15976.75,1,SL Yellow,31,,,16.5,330.0,2023-11-30
2023-12-01 11:40:00-05:00,2023-12-01 13:20:00-05:00,16002.0,15993.5,1,SL Yellow,5,,,-8.5,-170.0,2023-12-01
2023-12-01 14:00:00-05:00,2023-12-02 14:00:00-05:00,16008.25,16230.25,2,TP Green,10,,,222.0,8880.0,2023-12-01
2023-12-04 19:00:00-05:00,2023-12-05 01:00:00-05:00,15846.75,15819.75,1,SL Yellow,18,,,-27.0,-540.0,2023-12-04
